game_id,season,week,home_team,away_team,p_market_cal,p_home_model,p_meta,p_final,edge,pred_home_score,pred_away_score,pred_margin,pred_total
2025_02_LA_TEN,2025,2,TEN,LAR,0.33527452391187545,0.07652669,0.13632861946227035,0.13632862,-0.19894590121309158,23.003981987127258,32.26541160453186,-9.261429617404605,55.269393591659124
2025_02_BUF_NYJ,2025,2,NYJ,BUF,0.3083032046838812,0.06426826,0.11457141140291285,0.114571415,-0.1937317897959761,0.22813944120131424,24.790033447879196,-24.561894006677882,25.01817288908051
2025_02_PHI_KC,2025,2,KC,PHI,0.4843944391993502,0.17848095,0.30427680847757776,0.3042768,-0.18011764500417504,9.682611124640804,12.52884581315227,-2.8462346885114655,22.211456937793074
2025_02_DEN_IND,2025,2,IND,DEN,0.46898842046060196,0.2033715,0.3382325265483278,0.33823252,-0.13075590321817032,21.07901969230427,24.096437884993016,-3.0174181926887442,45.17545757729729
2025_02_SF_NO,2025,2,NO,SF,0.41611273466052895,0.31517166,0.4747882328344474,0.47478822,0.05867548407611961,20.785016680662203,30.133776916695687,-9.348760236033485,50.91879359735789
2025_02_NYG_DAL,2025,2,DAL,NYG,0.6700226661619094,0.5492822,0.7243093221122616,0.7243093,0.054286659056291264,30.954480829578713,37.414586917517596,-6.4601060879388825,68.36906774709631
